,Country Name,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
18299,Thailand,"Apr 2, 2020",76.59
18307,Thailand,"Apr 10, 2020",83.21
18308,Thailand,"Apr 11, 2020",83.21
18309,Thailand,"Apr 12, 2020",83.21
18310,Thailand,"Apr 13, 2020",83.21
18311,Thailand,"Apr 14, 2020",83.21
18312,Thailand,"Apr 15, 2020",83.21
18313,Thailand,"Apr 16, 2020",83.21
18314,Thailand,"Apr 17, 2020",83.21
18315,Thailand,"Apr 18, 2020",80.04
18316,Thailand,"Apr 19, 2020",80.04
18317,Thailand,"Apr 20, 2020",80.04
18318,Thailand,"Apr 21, 2020",80.04
18319,Thailand,"Apr 22, 2020",80.04
18320,Thailand,"Apr 23, 2020",80.04
18321,Thailand,"Apr 24, 2020",80.04
18322,Thailand,"Apr 25, 2020",80.04
18323,Thailand,"Apr 26, 2020",82.02
18324,Thailand,"Apr 27, 2020",82.02
18325,Thailand,"Apr 28, 2020",82.02
18326,Thailand,"Apr 29, 2020",82.02
18431,Trinidad and Tobago,"Apr 1, 2020",82.27
18432,Trinidad and Tobago,"Apr 2, 2020",82.27
18440,Trinidad and Tobago,"Apr 10, 2020",82.27
18441,Trinidad and Tobago,"Apr 11, 2020",82.27
18442,Trinidad and Tobago,"Apr 12, 2020",82.27
18443,Trinidad and Tobago,"Apr 13, 2020",82.27
18444,Trinidad and Tobago,"Apr 14, 2020",82.27
18445,Trinidad and Tobago,"Apr 15, 2020",82.27
18446,Trinidad and Tobago,"Apr 16, 2020",82.27
18447,Trinidad and Tobago,"Apr 17, 2020",82.27
18448,Trinidad and Tobago,"Apr 18, 2020",82.27
18449,Trinidad and Tobago,"Apr 19, 2020",82.27
18450,Trinidad and Tobago,"Apr 20, 2020",82.27
18451,Trinidad and Tobago,"Apr 21, 2020",82.27
18452,Trinidad and Tobago,"Apr 22, 2020",82.27
18453,Trinidad and Tobago,"Apr 23, 2020",82.27
18454,Trinidad and Tobago,"Apr 24, 2020",82.27
18455,Trinidad and Tobago,"Apr 25, 2020",82.27
18456,Trinidad and Tobago,"Apr 26, 2020",82.27
18457,Trinidad and Tobago,"Apr 27, 2020",82.27
18458,Trinidad and Tobago,"Apr 28, 2020",93.38
18459,Trinidad and Tobago,"Apr 29, 2020",93.38
18561,Tunisia,"Apr 1, 2020",90.61
18562,Tunisia,"Apr 2, 2020",90.61
18570,Tunisia,"Apr 10, 2020",90.61
18571,Tunisia,"Apr 11, 2020",90.61
18572,Tunisia,"Apr 12, 2020",90.61
18573,Tunisia,"Apr 13, 2020",90.61
18574,Tunisia,"Apr 14, 2020",90.61
18575,Tunisia,"Apr 15, 2020",90.61
18576,Tunisia,"Apr 16, 2020",90.61
18577,Tunisia,"Apr 17, 2020",90.61
18578,Tunisia,"Apr 18, 2020",90.61
18579,Tunisia,"Apr 19, 2020",90.61
18580,Tunisia,"Apr 20, 2020",90.61
18581,Tunisia,"Apr 21, 2020",90.61
18582,Tunisia,"Apr 22, 2020",90.61
18583,Tunisia,"Apr 23, 2020",90.61
18584,Tunisia,"Apr 24, 2020",90.61
18585,Tunisia,"Apr 25, 2020",90.61
18586,Tunisia,"Apr 26, 2020",90.61
18587,Tunisia,"Apr 27, 2020",90.61
18588,Tunisia,"Apr 28, 2020",90.61
18589,Tunisia,"Apr 29, 2020",90.61
18688,Turkey,"Apr 1, 2020",80.42
18689,Turkey,"Apr 2, 2020",80.42
18697,Turkey,"Apr 10, 2020",80.42
18698,Turkey,"Apr 11, 2020",79.9
18699,Turkey,"Apr 12, 2020",79.9
18700,Turkey,"Apr 13, 2020",80.42
18701,Turkey,"Apr 14, 2020",80.42
18702,Turkey,"Apr 15, 2020",80.42
18703,Turkey,"Apr 16, 2020",80.42
18704,Turkey,"Apr 17, 2020",80.42
18705,Turkey,"Apr 18, 2020",79.9
18706,Turkey,"Apr 19, 2020",79.9
18707,Turkey,"Apr 20, 2020",80.42
18708,Turkey,"Apr 21, 2020",80.42
18709,Turkey,"Apr 22, 2020",80.42
18710,Turkey,"Apr 23, 2020",80.42
18711,Turkey,"Apr 24, 2020",80.42
18712,Turkey,"Apr 25, 2020",80.42
18713,Turkey,"Apr 26, 2020",80.42
18714,Turkey,"Apr 27, 2020",80.42
18715,Turkey,"Apr 28, 2020",80.42
18716,Turkey,"Apr 29, 2020",80.42
18813,Uganda,"Apr 1, 2020",92.59
18814,Uganda,"Apr 2, 2020",92.59
18822,Uganda,"Apr 10, 2020",92.59
18823,Uganda,"Apr 11, 2020",92.59
18824,Uganda,"Apr 12, 2020",92.59
18825,Uganda,"Apr 13, 2020",92.59
18826,Uganda,"Apr 14, 2020",92.59
18827,Uganda,"Apr 15, 2020",92.59
18828,Uganda,"Apr 16, 2020",92.59
18829,Uganda,"Apr 17, 2020",92.59
18830,Uganda,"Apr 18, 2020",92.59
18831,Uganda,"Apr 19, 2020",92.59
18832,Uganda,"Apr 20, 2020",92.59
18833,Uganda,"Apr 21, 2020",92.59
18834,Uganda,"Apr 22, 2020",92.59
18835,Uganda,"Apr 23, 2020",92.59
18836,Uganda,"Apr 24, 2020",92.59
18837,Uganda,"Apr 25, 2020",92.59
18838,Uganda,"Apr 26, 2020",92.59
18839,Uganda,"Apr 27, 2020",92.59
18840,Uganda,"Apr 28, 2020",92.59
18841,Uganda,"Apr 29, 2020",92.59
18939,Ukraine,"Apr 1, 2020",92.06
18940,Ukraine,"Apr 2, 2020",92.06
18948,Ukraine,"Apr 10, 2020",92.06
18949,Ukraine,"Apr 11, 2020",92.06
18950,Ukraine,"Apr 12, 2020",92.06
18951,Ukraine,"Apr 13, 2020",92.06
18952,Ukraine,"Apr 14, 2020",92.06
18953,Ukraine,"Apr 15, 2020",92.06
18954,Ukraine,"Apr 16, 2020",92.06
18955,Ukraine,"Apr 17, 2020",92.06
18956,Ukraine,"Apr 18, 2020",92.06
18957,Ukraine,"Apr 19, 2020",92.06
18958,Ukraine,"Apr 20, 2020",92.06
18959,Ukraine,"Apr 21, 2020",92.06
18960,Ukraine,"Apr 22, 2020",92.06
18961,Ukraine,"Apr 23, 2020",92.06
18962,Ukraine,"Apr 24, 2020",92.06
18963,Ukraine,"Apr 25, 2020",92.06
18964,Ukraine,"Apr 26, 2020",92.06
18965,Ukraine,"Apr 27, 2020",92.06
18966,Ukraine,"Apr 28, 2020",92.06
18967,Ukraine,"Apr 29, 2020",92.06
19066,United Arab Emirates,"Apr 1, 2020",87.57
19067,United Arab Emirates,"Apr 2, 2020",87.57
19075,United Arab Emirates,"Apr 10, 2020",91.54
19076,United Arab Emirates,"Apr 11, 2020",91.54
19077,United Arab Emirates,"Apr 12, 2020",91.54
19078,United Arab Emirates,"Apr 13, 2020",91.54
19079,United Arab Emirates,"Apr 14, 2020",91.54
19080,United Arab Emirates,"Apr 15, 2020",91.54
19081,United Arab Emirates,"Apr 16, 2020",91.54
19082,United Arab Emirates,"Apr 17, 2020",90.74
19083,United Arab Emirates,"Apr 18, 2020",90.74
19084,United Arab Emirates,"Apr 19, 2020",90.74
19085,United Arab Emirates,"Apr 20, 2020",90.74
19086,United Arab Emirates,"Apr 21, 2020",90.74
19087,United Arab Emirates,"Apr 22, 2020",90.74
19088,United Arab Emirates,"Apr 23, 2020",90.74
19089,United Arab Emirates,"Apr 24, 2020",90.74
19090,United Arab Emirates,"Apr 25, 2020",90.74
19091,United Arab Emirates,"Apr 26, 2020",90.74
19092,United Arab Emirates,"Apr 27, 2020",90.74
19093,United Arab Emirates,"Apr 28, 2020",90.74
19094,United Arab Emirates,"Apr 29, 2020",90.74
19187,United Kingdom,"Apr 1, 2020",82.27
19188,United Kingdom,"Apr 2, 2020",82.27
19196,United Kingdom,"Apr 10, 2020",82.27
19197,United Kingdom,"Apr 11, 2020",82.27
19198,United Kingdom,"Apr 12, 2020",82.27
19199,United Kingdom,"Apr 13, 2020",82.27
19200,United Kingdom,"Apr 14, 2020",82.27
19201,United Kingdom,"Apr 15, 2020",82.27
19202,United Kingdom,"Apr 16, 2020",82.27
19203,United Kingdom,"Apr 17, 2020",82.27
19204,United Kingdom,"Apr 18, 2020",82.27
19205,United Kingdom,"Apr 19, 2020",82.27
19206,United Kingdom,"Apr 20, 2020",82.27
19207,United Kingdom,"Apr 21, 2020",82.27
19208,United Kingdom,"Apr 22, 2020",82.27
19209,United Kingdom,"Apr 23, 2020",82.27
19210,United Kingdom,"Apr 24, 2020",82.27
19211,United Kingdom,"Apr 25, 2020",82.27
19212,United Kingdom,"Apr 26, 2020",82.27
19213,United Kingdom,"Apr 27, 2020",82.27
19214,United Kingdom,"Apr 28, 2020",82.27
19215,United Kingdom,"Apr 29, 2020",82.27
19321,United States,"Apr 1, 2020",68.41
19322,United States,"Apr 2, 2020",68.41
19330,United States,"Apr 10, 2020",71.58
19331,United States,"Apr 11, 2020",71.58
19332,United States,"Apr 12, 2020",71.58
19333,United States,"Apr 13, 2020",71.58
19334,United States,"Apr 14, 2020",71.58
19335,United States,"Apr 15, 2020",71.58
19336,United States,"Apr 16, 2020",71.58
19337,United States,"Apr 17, 2020",71.58
19338,United States,"Apr 18, 2020",71.58
19339,United States,"Apr 19, 2020",71.58
19340,United States,"Apr 20, 2020",71.58
19341,United States,"Apr 21, 2020",68.41
19342,United States,"Apr 22, 2020",68.41
19343,United States,"Apr 23, 2020",68.41
19344,United States,"Apr 24, 2020",68.41
19345,United States,"Apr 25, 2020",68.41
19346,United States,"Apr 26, 2020",68.41
19347,United States,"Apr 27, 2020",68.41
19348,United States,"Apr 28, 2020",68.41
19349,United States,"Apr 29, 2020",68.41
19451,Uruguay,"Apr 1, 2020",74.33
19452,Uruguay,"Apr 2, 2020",76.98
19460,Uruguay,"Apr 10, 2020",76.98
19461,Uruguay,"Apr 11, 2020",76.98
19462,Uruguay,"Apr 12, 2020",76.98
19463,Uruguay,"Apr 13, 2020",74.33
19464,Uruguay,"Apr 14, 2020",74.33
19465,Uruguay,"Apr 15, 2020",74.33
19466,Uruguay,"Apr 16, 2020",74.33
19467,Uruguay,"Apr 17, 2020",74.33
19468,Uruguay,"Apr 18, 2020",74.33
19469,Uruguay,"Apr 19, 2020",74.33
19470,Uruguay,"Apr 20, 2020",74.33
19471,Uruguay,"Apr 21, 2020",74.33
19472,Uruguay,"Apr 22, 2020",71.16
19473,Uruguay,"Apr 23, 2020",71.16
19474,Uruguay,"Apr 24, 2020",71.16
19475,Uruguay,"Apr 25, 2020",71.16
19476,Uruguay,"Apr 26, 2020",71.16
19477,Uruguay,"Apr 27, 2020",71.16
19478,Uruguay,"Apr 28, 2020",71.16
19479,Uruguay,"Apr 29, 2020",71.16
19583,Uzbekistan,"Apr 1, 2020",92.2
19584,Uzbekistan,"Apr 2, 2020",92.2
19592,Uzbekistan,"Apr 10, 2020",92.2
19593,Uzbekistan,"Apr 11, 2020",92.2
19594,Uzbekistan,"Apr 12, 2020",92.2
19595,Uzbekistan,"Apr 13, 2020",92.2
19596,Uzbekistan,"Apr 14, 2020",92.2
19597,Uzbekistan,"Apr 15, 2020",92.2
19598,Uzbekistan,"Apr 16, 2020",92.2
19599,Uzbekistan,"Apr 17, 2020",92.2
19600,Uzbekistan,"Apr 18, 2020",92.2
19601,Uzbekistan,"Apr 19, 2020",92.2
19602,Uzbekistan,"Apr 20, 2020",92.2
19603,Uzbekistan,"Apr 21, 2020",92.2
19604,Uzbekistan,"Apr 22, 2020",92.2
19605,Uzbekistan,"Apr 23, 2020",92.2
19606,Uzbekistan,"Apr 24, 2020",92.2
19607,Uzbekistan,"Apr 25, 2020",92.2
19608,Uzbekistan,"Apr 26, 2020",92.2
19609,Uzbekistan,"Apr 27, 2020",92.2
19610,Uzbekistan,"Apr 28, 2020",94.58
19611,Uzbekistan,"Apr 29, 2020",94.58
19717,Venezuela,"Apr 1, 2020",84.26
19718,Venezuela,"Apr 2, 2020",84.26
19726,Venezuela,"Apr 10, 2020",84.26
19727,Venezuela,"Apr 11, 2020",84.26
19728,Venezuela,"Apr 12, 2020",84.26
19729,Venezuela,"Apr 13, 2020",84.26
19730,Venezuela,"Apr 14, 2020",84.26
19731,Venezuela,"Apr 15, 2020",84.26
19732,Venezuela,"Apr 16, 2020",84.26
19733,Venezuela,"Apr 17, 2020",84.26
19734,Venezuela,"Apr 18, 2020",84.26
19735,Venezuela,"Apr 19, 2020",84.26
19736,Venezuela,"Apr 20, 2020",84.26
19737,Venezuela,"Apr 21, 2020",84.26
19738,Venezuela,"Apr 22, 2020",84.26
19739,Venezuela,"Apr 23, 2020",84.26
19740,Venezuela,"Apr 24, 2020",84.26
19741,Venezuela,"Apr 25, 2020",84.26
19742,Venezuela,"Apr 26, 2020",84.26
19743,Venezuela,"Apr 27, 2020",84.26
19744,Venezuela,"Apr 28, 2020",84.26
19745,Venezuela,"Apr 29, 2020",84.26
19845,Vietnam,"Apr 1, 2020",97.35
19846,Vietnam,"Apr 2, 2020",97.35
19854,Vietnam,"Apr 10, 2020",97.35
19855,Vietnam,"Apr 11, 2020",97.35
19856,Vietnam,"Apr 12, 2020",97.35
19857,Vietnam,"Apr 13, 2020",97.35
19858,Vietnam,"Apr 14, 2020",97.35
19859,Vietnam,"Apr 15, 2020",81.5
19860,Vietnam,"Apr 16, 2020",81.5
19861,Vietnam,"Apr 17, 2020",81.5
19862,Vietnam,"Apr 18, 2020",81.5
19863,Vietnam,"Apr 19, 2020",81.5
19864,Vietnam,"Apr 20, 2020",81.5
19865,Vietnam,"Apr 21, 2020",81.5
19866,Vietnam,"Apr 22, 2020",77.91
19867,Vietnam,"Apr 23, 2020",77.91
19868,Vietnam,"Apr 24, 2020",77.91
19869,Vietnam,"Apr 25, 2020",73.94
19870,Vietnam,"Apr 26, 2020",74.34
19871,Vietnam,"Apr 27, 2020",74.34
19872,Vietnam,"Apr 28, 2020",74.34
19873,Vietnam,"Apr 29, 2020",74.34
19977,Yemen,"Apr 1, 2020",40.47
19978,Yemen,"Apr 2, 2020",40.47
19986,Yemen,"Apr 10, 2020",40.47
19987,Yemen,"Apr 11, 2020",40.47
19988,Yemen,"Apr 12, 2020",40.47
19989,Yemen,"Apr 13, 2020",40.47
19990,Yemen,"Apr 14, 2020",40.47
19991,Yemen,"Apr 15, 2020",40.47
19992,Yemen,"Apr 16, 2020",40.47
19993,Yemen,"Apr 17, 2020",40.47
19994,Yemen,"Apr 18, 2020",40.47
19995,Yemen,"Apr 19, 2020",40.47
19996,Yemen,"Apr 20, 2020",40.47
19997,Yemen,"Apr 21, 2020",40.47
19998,Yemen,"Apr 22, 2020",40.47
19999,Yemen,"Apr 23, 2020",40.47
20000,Yemen,"Apr 24, 2020",40.47
20001,Yemen,"Apr 25, 2020",40.47
20002,Yemen,"Apr 26, 2020",40.47
20003,Yemen,"Apr 27, 2020",40.47
20004,Yemen,"Apr 28, 2020",40.47
20005,Yemen,"Apr 29, 2020",40.47
20108,Zambia,"Apr 1, 2020",49.6
20109,Zambia,"Apr 2, 2020",49.6
20117,Zambia,"Apr 10, 2020",55.42
20118,Zambia,"Apr 11, 2020",55.42
20119,Zambia,"Apr 12, 2020",55.42
20120,Zambia,"Apr 13, 2020",55.42
20121,Zambia,"Apr 14, 2020",56.22
20122,Zambia,"Apr 15, 2020",62.45
20123,Zambia,"Apr 16, 2020",62.45
20124,Zambia,"Apr 17, 2020",62.45
20125,Zambia,"Apr 18, 2020",62.45
20126,Zambia,"Apr 19, 2020",62.45
20127,Zambia,"Apr 20, 2020",62.45
20128,Zambia,"Apr 21, 2020",62.45
20129,Zambia,"Apr 22, 2020",62.45
20130,Zambia,"Apr 23, 2020",62.45
20131,Zambia,"Apr 24, 2020",62.45
20132,Zambia,"Apr 25, 2020",62.45
20133,Zambia,"Apr 26, 2020",62.45
20134,Zambia,"Apr 27, 2020",62.45
20135,Zambia,"Apr 28, 2020",62.45
20136,Zambia,"Apr 29, 2020",62.45
20230,Zimbabwe,"Apr 1, 2020",91.4
20231,Zimbabwe,"Apr 2, 2020",91.4
20239,Zimbabwe,"Apr 10, 2020",91.4
20240,Zimbabwe,"Apr 11, 2020",91.4
20241,Zimbabwe,"Apr 12, 2020",91.4
20242,Zimbabwe,"Apr 13, 2020",91.4
20243,Zimbabwe,"Apr 14, 2020",91.4
20244,Zimbabwe,"Apr 15, 2020",91.4
20245,Zimbabwe,"Apr 16, 2020",91.4
20246,Zimbabwe,"Apr 17, 2020",91.4
20247,Zimbabwe,"Apr 18, 2020",91.4
20248,Zimbabwe,"Apr 19, 2020",91.4
20249,Zimbabwe,"Apr 20, 2020",91.4
20250,Zimbabwe,"Apr 21, 2020",91.4
20251,Zimbabwe,"Apr 22, 2020",91.4
20252,Zimbabwe,"Apr 23, 2020",91.4
20253,Zimbabwe,"Apr 24, 2020",91.4
20254,Zimbabwe,"Apr 25, 2020",91.4
20255,Zimbabwe,"Apr 26, 2020",82.27
20256,Zimbabwe,"Apr 27, 2020",82.27
20257,Zimbabwe,"Apr 28, 2020",82.27
20258,Zimbabwe,"Apr 29, 2020",82.27
